date,class,counts
2018-01-21T05:00:00Z,Skeletonema,7859
2018-01-21T05:00:00Z,square unknown,11773
2018-01-21T05:00:00Z,Strombidium morphotype2,272
2018-01-21T05:00:00Z,Thalassionema,104
2018-01-21T05:00:00Z,Thalassiosira,57144
2018-01-21T05:00:00Z,Tintinnina,12
2018-01-21T05:00:00Z,unclassified,67538
2018-01-21T05:00:00Z,unknown1,28
2018-01-21T05:00:00Z,unknown2,9646
2018-01-21T05:00:00Z,zooplankton,5
2018-01-28T05:00:00Z,Akashiwo,278
2018-01-28T05:00:00Z,Asterionella glacialis,5102
2018-01-28T05:00:00Z,Bacillaria,656
2018-01-28T05:00:00Z,bad,4
2018-01-28T05:00:00Z,bead,14863
2018-01-28T05:00:00Z,Cerataulina bergonii,1430
2018-01-28T05:00:00Z,Ceratium,7
2018-01-28T05:00:00Z,Chrysochromulina lanceolata,6
2018-01-28T05:00:00Z,Ciliophora,10045
2018-01-28T05:00:00Z,Corethron hystrix,3003
2018-01-28T05:00:00Z,Coscinodiscus,48
2018-01-28T05:00:00Z,Cryptophyta,12861
2018-01-28T05:00:00Z,Cylindrotheca,16756
2018-01-28T05:00:00Z,detritus,3806
2018-01-28T05:00:00Z,Dictyocha,94
2018-01-28T05:00:00Z,Dinobryon,1314
2018-01-28T05:00:00Z,Dinophysis,2563
2018-01-28T05:00:00Z,Ditylum brightwellii,2194
2018-01-28T05:00:00Z,Eucampia,1451
2018-01-28T05:00:00Z,Eucampia striata,73
2018-01-28T05:00:00Z,group chaetoceros curly,4687
2018-01-28T05:00:00Z,group chaetoceros single cell,5070
2018-01-28T05:00:00Z,group chaetoceros straight,11666
2018-01-28T05:00:00Z,group pennate,15548
2018-01-28T05:00:00Z,Guinardia blavyana var. blavyana,1968
2018-01-28T05:00:00Z,Gyrodinium,80
2018-01-28T05:00:00Z,Helicopsis,6
2018-01-28T05:00:00Z,Heterocapsa rotundata,25873
2018-01-28T05:00:00Z,Laboea strobila,12
2018-01-28T05:00:00Z,Leptocylindrus,12771
2018-01-28T05:00:00Z,Licmophora,3583
2018-01-28T05:00:00Z,Margalefidinium,212
2018-01-28T05:00:00Z,Mesodinium,2759
2018-01-28T05:00:00Z,Odontella,869
2018-01-28T05:00:00Z,Odontella mobiliensis,1
2018-01-28T05:00:00Z,Paralia sulcata,2062
2018-01-28T05:00:00Z,Pleurosigma,1635
2018-01-28T05:00:00Z,pollen,43
2018-01-28T05:00:00Z,Polykrikos,46
2018-01-28T05:00:00Z,Prorocentrum,3183
2018-01-28T05:00:00Z,Protoperidinium,228
2018-01-28T05:00:00Z,Protozoa,121985
2018-01-28T05:00:00Z,Pseudo-nitzschia,582
2018-01-28T05:00:00Z,Pyramimonas longicauda,11723
2018-01-28T05:00:00Z,Rhizosolenia,2435
2018-01-28T05:00:00Z,Rhizosolenia delicatula,5203
2018-01-28T05:00:00Z,Skeletonema,49170
2018-01-28T05:00:00Z,square unknown,105613
2018-01-28T05:00:00Z,Strobilidium,12
2018-01-28T05:00:00Z,Strombidium morphotype2,871
2018-01-28T05:00:00Z,Thalassionema,417
2018-01-28T05:00:00Z,Thalassiosira,185057
2018-01-28T05:00:00Z,Tintinnina,71
2018-01-28T05:00:00Z,unclassified,578048
2018-01-28T05:00:00Z,unknown1,304
2018-01-28T05:00:00Z,unknown2,68113
2018-01-28T05:00:00Z,zooplankton,36
2018-02-04T05:00:00Z,Akashiwo,45
2018-02-04T05:00:00Z,Asterionella glacialis,1743
2018-02-04T05:00:00Z,Bacillaria,161
2018-02-04T05:00:00Z,bead,800
2018-02-04T05:00:00Z,Cerataulina bergonii,900
2018-02-04T05:00:00Z,Ciliophora,2974
2018-02-04T05:00:00Z,Corethron hystrix,419
2018-02-04T05:00:00Z,Coscinodiscus,16
2018-02-04T05:00:00Z,Cryptophyta,3108
2018-02-04T05:00:00Z,Cylindrotheca,10630
2018-02-04T05:00:00Z,detritus,3861
2018-02-04T05:00:00Z,Dictyocha,25
2018-02-04T05:00:00Z,Dinobryon,304
2018-02-04T05:00:00Z,Dinophysis,597
2018-02-04T05:00:00Z,Ditylum brightwellii,1315
2018-02-04T05:00:00Z,Eucampia,930
2018-02-04T05:00:00Z,Eucampia striata,22
2018-02-04T05:00:00Z,group chaetoceros curly,429
2018-02-04T05:00:00Z,group chaetoceros single cell,518
2018-02-04T05:00:00Z,group chaetoceros straight,5867
2018-02-04T05:00:00Z,group pennate,4901
2018-02-04T05:00:00Z,Guinardia blavyana var. blavyana,603
2018-02-04T05:00:00Z,Gyrodinium,19
2018-02-04T05:00:00Z,Helicopsis,2
2018-02-04T05:00:00Z,Heterocapsa rotundata,5398
2018-02-04T05:00:00Z,Leptocylindrus,5904
2018-02-04T05:00:00Z,Licmophora,762
2018-02-04T05:00:00Z,Margalefidinium,48
2018-02-04T05:00:00Z,Mesodinium,868
2018-02-04T05:00:00Z,Odontella,75
2018-02-04T05:00:00Z,Paralia sulcata,221
2018-02-04T05:00:00Z,Pleurosigma,426
2018-02-04T05:00:00Z,pollen,2
2018-02-04T05:00:00Z,Polykrikos,4
2018-02-04T05:00:00Z,Prorocentrum,499
2018-02-04T05:00:00Z,Protoperidinium,19
2018-02-04T05:00:00Z,Protozoa,78248
2018-02-04T05:00:00Z,Pseudo-nitzschia,471
2018-02-04T05:00:00Z,Pyramimonas longicauda,1736
2018-02-04T05:00:00Z,Rhizosolenia,2263
2018-02-04T05:00:00Z,Rhizosolenia delicatula,4440
2018-02-04T05:00:00Z,Skeletonema,21078
2018-02-04T05:00:00Z,square unknown,81555
2018-02-04T05:00:00Z,Strombidium morphotype2,368
2018-02-04T05:00:00Z,Thalassionema,256
2018-02-04T05:00:00Z,Thalassiosira,32867
2018-02-04T05:00:00Z,Tintinnina,19
2018-02-04T05:00:00Z,unclassified,389501
2018-02-04T05:00:00Z,unknown1,413
2018-02-04T05:00:00Z,unknown2,48291
2018-02-04T05:00:00Z,zooplankton,39
2018-02-11T05:00:00Z,Akashiwo,3
2018-02-11T05:00:00Z,Asterionella glacialis,13
2018-02-11T05:00:00Z,Bacillaria,3
2018-02-11T05:00:00Z,bead,28
2018-02-11T05:00:00Z,Cerataulina bergonii,55
2018-02-11T05:00:00Z,Ciliophora,40
2018-02-11T05:00:00Z,Corethron hystrix,10
2018-02-11T05:00:00Z,Coscinodiscus,1
2018-02-11T05:00:00Z,Cryptophyta,93
2018-02-11T05:00:00Z,Cylindrotheca,174
2018-02-11T05:00:00Z,detritus,95
2018-02-11T05:00:00Z,Dinobryon,3
2018-02-11T05:00:00Z,Dinophysis,6
2018-02-11T05:00:00Z,Ditylum brightwellii,23
2018-02-11T05:00:00Z,Eucampia,21
2018-02-11T05:00:00Z,group chaetoceros curly,3
2018-02-11T05:00:00Z,group chaetoceros single cell,17
2018-02-11T05:00:00Z,group chaetoceros straight,127
2018-02-11T05:00:00Z,group pennate,120
2018-02-11T05:00:00Z,Guinardia blavyana var. blavyana,8
2018-02-11T05:00:00Z,Heterocapsa rotundata,155
2018-02-11T05:00:00Z,Leptocylindrus,90
2018-02-11T05:00:00Z,Licmophora,29
2018-02-11T05:00:00Z,Margalefidinium,2
2018-02-11T05:00:00Z,Mesodinium,11
2018-02-11T05:00:00Z,Odontella,1
2018-02-11T05:00:00Z,Paralia sulcata,3
2018-02-11T05:00:00Z,Pleurosigma,7
2018-02-11T05:00:00Z,Prorocentrum,7
2018-02-11T05:00:00Z,Protozoa,3187
2018-02-11T05:00:00Z,Pseudo-nitzschia,7
2018-02-11T05:00:00Z,Pyramimonas longicauda,31
2018-02-11T05:00:00Z,Rhizosolenia,25
2018-02-11T05:00:00Z,Rhizosolenia delicatula,100
2018-02-11T05:00:00Z,Skeletonema,268
2018-02-11T05:00:00Z,square unknown,2688
2018-02-11T05:00:00Z,Strombidium morphotype2,4
2018-02-11T05:00:00Z,Thalassionema,5
2018-02-11T05:00:00Z,Thalassiosira,225
2018-02-11T05:00:00Z,unclassified,12821
2018-02-11T05:00:00Z,unknown1,5
2018-02-11T05:00:00Z,unknown2,1266
2018-02-11T05:00:00Z,zooplankton,1
2018-03-04T05:00:00Z,Akashiwo,6
2018-03-04T05:00:00Z,Asterionella glacialis,117
2018-03-04T05:00:00Z,Bacillaria,466
2018-03-04T05:00:00Z,bad,1
2018-03-04T05:00:00Z,bead,92743
2018-03-04T05:00:00Z,Cerataulina bergonii,219
2018-03-04T05:00:00Z,Ceratium,2
2018-03-04T05:00:00Z,Chrysochromulina lanceolata,3
2018-03-04T05:00:00Z,Ciliophora,1660
2018-03-04T05:00:00Z,Corethron hystrix,154
2018-03-04T05:00:00Z,Coscinodiscus,2
2018-03-04T05:00:00Z,Cryptophyta,22920
2018-03-04T05:00:00Z,Cylindrotheca,6210
2018-03-04T05:00:00Z,detritus,2597
2018-03-04T05:00:00Z,Dictyocha,83
2018-03-04T05:00:00Z,Dinobryon,912
2018-03-04T05:00:00Z,Dinophysis,104
2018-03-04T05:00:00Z,Ditylum brightwellii,254
2018-03-04T05:00:00Z,Eucampia,340
2018-03-04T05:00:00Z,Eucampia striata,1
2018-03-04T05:00:00Z,group chaetoceros curly,314
2018-03-04T05:00:00Z,group chaetoceros single cell,63330
2018-03-04T05:00:00Z,group chaetoceros straight,6454
2018-03-04T05:00:00Z,group pennate,8262
2018-03-04T05:00:00Z,Guinardia blavyana var. blavyana,37
2018-03-04T05:00:00Z,Gyrodinium,144
2018-03-04T05:00:00Z,Helicopsis,1
2018-03-04T05:00:00Z,Heterocapsa rotundata,11305
2018-03-04T05:00:00Z,Laboea strobila,4
2018-03-04T05:00:00Z,Leptocylindrus,42953
2018-03-04T05:00:00Z,Licmophora,1088
2018-03-04T05:00:00Z,Margalefidinium,6
2018-03-04T05:00:00Z,Mesodinium,25
2018-03-04T05:00:00Z,Odontella,2
2018-03-04T05:00:00Z,Paralia sulcata,85
2018-03-04T05:00:00Z,Pleurosigma,240
2018-03-04T05:00:00Z,pollen,3
2018-03-04T05:00:00Z,Polykrikos,3
2018-03-04T05:00:00Z,Prorocentrum,89
2018-03-04T05:00:00Z,Protoperidinium,16
2018-03-04T05:00:00Z,Protozoa,378806
2018-03-04T05:00:00Z,Pseudo-nitzschia,1333
2018-03-04T05:00:00Z,Pyramimonas longicauda,4148
2018-03-04T05:00:00Z,Rhizosolenia,555
2018-03-04T05:00:00Z,Rhizosolenia delicatula,1713
2018-03-04T05:00:00Z,Skeletonema,14773
2018-03-04T05:00:00Z,square unknown,488962
2018-03-04T05:00:00Z,Strobilidium,24
2018-03-04T05:00:00Z,Strombidium morphotype2,90
2018-03-04T05:00:00Z,Thalassionema,49
2018-03-04T05:00:00Z,Thalassiosira,65
2018-03-04T05:00:00Z,Tintinnina,10
2018-03-04T05:00:00Z,unclassified,634369
2018-03-04T05:00:00Z,unknown1,55
2018-03-04T05:00:00Z,unknown2,208260
2018-03-04T05:00:00Z,zooplankton,39
2018-03-11T05:00:00Z,Akashiwo,20
2018-03-11T05:00:00Z,Asterionella glacialis,275
2018-03-11T05:00:00Z,Bacillaria,1022
2018-03-11T05:00:00Z,bead,213929
2018-03-11T05:00:00Z,Cerataulina bergonii,141
2018-03-11T05:00:00Z,Ceratium,7
2018-03-11T05:00:00Z,Chrysochromulina lanceolata,5
2018-03-11T05:00:00Z,Ciliophora,2442
2018-03-11T05:00:00Z,Corethron hystrix,93
2018-03-11T05:00:00Z,Coscinodiscus,10
2018-03-11T05:00:00Z,Cryptophyta,65159
2018-03-11T05:00:00Z,Cylindrotheca,6400
2018-03-11T05:00:00Z,detritus,2800
2018-03-11T05:00:00Z,Dictyocha,122
2018-03-11T05:00:00Z,Dinobryon,500
2018-03-11T05:00:00Z,Dinophysis,117
2018-03-11T05:00:00Z,Ditylum brightwellii,235
2018-03-11T05:00:00Z,Eucampia,159
2018-03-11T05:00:00Z,Eucampia striata,6
2018-03-11T05:00:00Z,group chaetoceros curly,538
2018-03-11T05:00:00Z,group chaetoceros single cell,94733
2018-03-11T05:00:00Z,group chaetoceros straight,2949
2018-03-11T05:00:00Z,group pennate,13175
2018-03-11T05:00:00Z,Guinardia blavyana var. blavyana,32
2018-03-11T05:00:00Z,Gyrodinium,529
2018-03-11T05:00:00Z,Helicopsis,3
2018-03-11T05:00:00Z,Heterocapsa rotundata,37683
2018-03-11T05:00:00Z,Laboea strobila,16
2018-03-11T05:00:00Z,Leptocylindrus,52576
2018-03-11T05:00:00Z,Licmophora,1082
2018-03-11T05:00:00Z,Margalefidinium,18
2018-03-11T05:00:00Z,Mesodinium,72
2018-03-11T05:00:00Z,Odontella,9
2018-03-11T05:00:00Z,Odontella mobiliensis,2
2018-03-11T05:00:00Z,Paralia sulcata,195
2018-03-11T05:00:00Z,Pleurosigma,608
2018-03-11T05:00:00Z,pollen,9
2018-03-11T05:00:00Z,Polykrikos,2
2018-03-11T05:00:00Z,Prorocentrum,242
2018-03-11T05:00:00Z,Protoperidinium,39
2018-03-11T05:00:00Z,Protozoa,302333
2018-03-11T05:00:00Z,Pseudo-nitzschia,2457
2018-03-11T05:00:00Z,Pyramimonas longicauda,4227
2018-03-11T05:00:00Z,Rhizosolenia,813
2018-03-11T05:00:00Z,Rhizosolenia delicatula,1325
2018-03-11T05:00:00Z,Skeletonema,7892
2018-03-11T05:00:00Z,square unknown,476225
2018-03-11T05:00:00Z,Strobilidium,113
2018-03-11T05:00:00Z,Strombidium morphotype2,248
2018-03-11T05:00:00Z,Thalassionema,99
2018-03-11T05:00:00Z,Thalassiosira,95
2018-03-11T05:00:00Z,Tintinnina,27
2018-03-11T05:00:00Z,unclassified,743439
2018-03-11T05:00:00Z,unknown1,65
2018-03-11T05:00:00Z,unknown2,359317
2018-03-11T05:00:00Z,zooplankton,42
2018-03-18T05:00:00Z,Akashiwo,16
2018-03-18T05:00:00Z,Asterionella glacialis,590
2018-03-18T05:00:00Z,Bacillaria,1282
2018-03-18T05:00:00Z,bad,2
2018-03-18T05:00:00Z,bead,187080
2018-03-18T05:00:00Z,Cerataulina bergonii,80
2018-03-18T05:00:00Z,Ceratium,13
2018-03-18T05:00:00Z,Chrysochromulina lanceolata,5
2018-03-18T05:00:00Z,Ciliophora,2914
2018-03-18T05:00:00Z,Corethron hystrix,63
2018-03-18T05:00:00Z,Coscinodiscus,16
2018-03-18T05:00:00Z,Cryptophyta,62470
2018-03-18T05:00:00Z,Cylindrotheca,10963
2018-03-18T05:00:00Z,detritus,2281
2018-03-18T05:00:00Z,Dictyocha,178
2018-03-18T05:00:00Z,Dinobryon,392
2018-03-18T05:00:00Z,Dinophysis,153
2018-03-18T05:00:00Z,Ditylum brightwellii,159
2018-03-18T05:00:00Z,Eucampia,101
2018-03-18T05:00:00Z,Eucampia striata,4
2018-03-18T05:00:00Z,group chaetoceros curly,502
2018-03-18T05:00:00Z,group chaetoceros single cell,186846
2018-03-18T05:00:00Z,group chaetoceros straight,2254
2018-03-18T05:00:00Z,group pennate,15772
2018-03-18T05:00:00Z,Guinardia blavyana var. blavyana,16
2018-03-18T05:00:00Z,Gyrodinium,387
2018-03-18T05:00:00Z,Helicopsis,1
2018-03-18T05:00:00Z,Heterocapsa rotundata,42768
2018-03-18T05:00:00Z,Laboea strobila,44
2018-03-18T05:00:00Z,Leptocylindrus,88047
2018-03-18T05:00:00Z,Licmophora,1424
2018-03-18T05:00:00Z,Margalefidinium,10
2018-03-18T05:00:00Z,Mesodinium,44
2018-03-18T05:00:00Z,Odontella,2
2018-03-18T05:00:00Z,Odontella mobiliensis,1
2018-03-18T05:00:00Z,Paralia sulcata,163
2018-03-18T05:00:00Z,Pleurosigma,835
2018-03-18T05:00:00Z,pollen,8
2018-03-18T05:00:00Z,Polykrikos,8
2018-03-18T05:00:00Z,Prorocentrum,282
2018-03-18T05:00:00Z,Protoperidinium,32
2018-03-18T05:00:00Z,Protozoa,339473
2018-03-18T05:00:00Z,Pseudo-nitzschia,4037
2018-03-18T05:00:00Z,Pyramimonas longicauda,4298
2018-03-18T05:00:00Z,Rhizosolenia,869
2018-03-18T05:00:00Z,Rhizosolenia delicatula,768
2018-03-18T05:00:00Z,Skeletonema,9374
2018-03-18T05:00:00Z,square unknown,567114
2018-03-18T05:00:00Z,Strobilidium,205
2018-03-18T05:00:00Z,Strombidium morphotype2,438
2018-03-18T05:00:00Z,Thalassionema,81
2018-03-18T05:00:00Z,Thalassiosira,192
2018-03-18T05:00:00Z,Tintinnina,22
2018-03-18T05:00:00Z,unclassified,940180
2018-03-18T05:00:00Z,unknown1,61
2018-03-18T05:00:00Z,unknown2,572911
2018-03-18T05:00:00Z,zooplankton,36
2018-03-25T05:00:00Z,Akashiwo,5
2018-03-25T05:00:00Z,Asterionella glacialis,700
2018-03-25T05:00:00Z,Bacillaria,1593
2018-03-25T05:00:00Z,bad,2
2018-03-25T05:00:00Z,bead,138239
2018-03-25T05:00:00Z,bubble,1
2018-03-25T05:00:00Z,Cerataulina bergonii,53
2018-03-25T05:00:00Z,Ceratium,4
2018-03-25T05:00:00Z,Chrysochromulina lanceolata,10
2018-03-25T05:00:00Z,Ciliophora,3683
2018-03-25T05:00:00Z,Corethron hystrix,69
2018-03-25T05:00:00Z,Coscinodiscus,18
2018-03-25T05:00:00Z,Cryptophyta,34541
2018-03-25T05:00:00Z,Cylindrotheca,22561
2018-03-25T05:00:00Z,detritus,1764
2018-03-25T05:00:00Z,Dictyocha,343
2018-03-25T05:00:00Z,Dinobryon,575
2018-03-25T05:00:00Z,Dinophysis,205
2018-03-25T05:00:00Z,Ditylum brightwellii,218
2018-03-25T05:00:00Z,Eucampia,126
2018-03-25T05:00:00Z,Eucampia striata,6
2018-03-25T05:00:00Z,group chaetoceros curly,645
2018-03-25T05:00:00Z,group chaetoceros single cell,533820
2018-03-25T05:00:00Z,group chaetoceros straight,3286
2018-03-25T05:00:00Z,group pennate,23076
2018-03-25T05:00:00Z,Guinardia blavyana var. blavyana,27
2018-03-25T05:00:00Z,Gyrodinium,354
2018-03-25T05:00:00Z,Heterocapsa rotundata,33338
2018-03-25T05:00:00Z,Laboea strobila,61
2018-03-25T05:00:00Z,Leptocylindrus,147074
2018-03-25T05:00:00Z,Licmophora,2597
2018-03-25T05:00:00Z,Margalefidinium,9
2018-03-25T05:00:00Z,Mesodinium,96
2018-03-25T05:00:00Z,Odontella,3
2018-03-25T05:00:00Z,Odontella mobiliensis,1
2018-03-25T05:00:00Z,Paralia sulcata,115
2018-03-25T05:00:00Z,Pleurosigma,977
2018-03-25T05:00:00Z,pollen,7
2018-03-25T05:00:00Z,Polykrikos,17
2018-03-25T05:00:00Z,Prorocentrum,419
2018-03-25T05:00:00Z,Protoperidinium,41
2018-03-25T05:00:00Z,Protozoa,386808
2018-03-25T05:00:00Z,Pseudo-nitzschia,5154
2018-03-25T05:00:00Z,Pyramimonas longicauda,5863
2018-03-25T05:00:00Z,Rhizosolenia,1002
2018-03-25T05:00:00Z,Rhizosolenia delicatula,475
2018-03-25T05:00:00Z,Skeletonema,19972
2018-03-25T05:00:00Z,square unknown,376795
2018-03-25T05:00:00Z,Strobilidium,286
2018-03-25T05:00:00Z,Strombidium morphotype2,620
2018-03-25T05:00:00Z,Thalassionema,42
2018-03-25T05:00:00Z,Thalassiosira,302
2018-03-25T05:00:00Z,Tintinnina,40
2018-03-25T05:00:00Z,unclassified,723058
2018-03-25T05:00:00Z,unknown1,30
2018-03-25T05:00:00Z,unknown2,246177
2018-03-25T05:00:00Z,zooplankton,49
2018-04-01T05:00:00Z,Akashiwo,17
2018-04-01T05:00:00Z,Asterionella glacialis,392
2018-04-01T05:00:00Z,Bacillaria,1700
2018-04-01T05:00:00Z,bad,1
2018-04-01T05:00:00Z,bead,69377
2018-04-01T05:00:00Z,Cerataulina bergonii,36
2018-04-01T05:00:00Z,Ceratium,7
2018-04-01T05:00:00Z,Chrysochromulina lanceolata,11
2018-04-01T05:00:00Z,Ciliophora,3197
2018-04-01T05:00:00Z,Corethron hystrix,39
2018-04-01T05:00:00Z,Coscinodiscus,9
2018-04-01T05:00:00Z,Cryptophyta,18353
2018-04-01T05:00:00Z,Cylindrotheca,41311
2018-04-01T05:00:00Z,detritus,2135
2018-04-01T05:00:00Z,Dictyocha,201
2018-04-01T05:00:00Z,Dinobryon,2551
2018-04-01T05:00:00Z,Dinophysis,170
2018-04-01T05:00:00Z,Ditylum brightwellii,200
2018-04-01T05:00:00Z,Eucampia,328
2018-04-01T05:00:00Z,Eucampia striata,8
2018-04-01T05:00:00Z,group chaetoceros curly,666
2018-04-01T05:00:00Z,group chaetoceros single cell,183862
2018-04-01T05:00:00Z,group chaetoceros straight,2631
2018-04-01T05:00:00Z,group pennate,34322
2018-04-01T05:00:00Z,Guinardia blavyana var. blavyana,29
2018-04-01T05:00:00Z,Gyrodinium,206
2018-04-01T05:00:00Z,Helicopsis,3
2018-04-01T05:00:00Z,Heterocapsa rotundata,13791
2018-04-01T05:00:00Z,Laboea strobila,56
2018-04-01T05:00:00Z,Leptocylindrus,356221
2018-04-01T05:00:00Z,Licmophora,2710
2018-04-01T05:00:00Z,Margalefidinium,6
2018-04-01T05:00:00Z,Mesodinium,87
2018-04-01T05:00:00Z,Odontella,6
2018-04-01T05:00:00Z,Paralia sulcata,136
2018-04-01T05:00:00Z,Pleurosigma,1105
2018-04-01T05:00:00Z,pollen,21
2018-04-01T05:00:00Z,Polykrikos,17
2018-04-01T05:00:00Z,Prorocentrum,326
2018-04-01T05:00:00Z,Protoperidinium,50
2018-04-01T05:00:00Z,Protozoa,286389
2018-04-01T05:00:00Z,Pseudo-nitzschia,4273
2018-04-01T05:00:00Z,Pyramimonas longicauda,4299
2018-04-01T05:00:00Z,Rhizosolenia,666
2018-04-01T05:00:00Z,Rhizosolenia delicatula,158
2018-04-01T05:00:00Z,Skeletonema,37897
2018-04-01T05:00:00Z,square unknown,170024
2018-04-01T05:00:00Z,Strobilidium,146
2018-04-01T05:00:00Z,Strombidium morphotype2,665
2018-04-01T05:00:00Z,Thalassionema,41
2018-04-01T05:00:00Z,Thalassiosira,42
2018-04-01T05:00:00Z,Tintinnina,18
2018-04-01T05:00:00Z,unclassified,434278
2018-04-01T05:00:00Z,unknown1,12
2018-04-01T05:00:00Z,unknown2,63849
2018-04-01T05:00:00Z,zooplankton,34
2018-04-08T05:00:00Z,Akashiwo,7
2018-04-08T05:00:00Z,Asterionella glacialis,149
2018-04-08T05:00:00Z,Bacillaria,670
2018-04-08T05:00:00Z,bad,1
2018-04-08T05:00:00Z,bead,36914
2018-04-08T05:00:00Z,bubble,1
2018-04-08T05:00:00Z,Cerataulina bergonii,106
2018-04-08T05:00:00Z,Ceratium,1
2018-04-08T05:00:00Z,Chrysochromulina lanceolata,7
2018-04-08T05:00:00Z,Ciliophora,1646
2018-04-08T05:00:00Z,Corethron hystrix,110
2018-04-08T05:00:00Z,Coscinodiscus,11
2018-04-08T05:00:00Z,Cryptophyta,3340
2018-04-08T05:00:00Z,Cylindrotheca,90385
2018-04-08T05:00:00Z,detritus,1103
2018-04-08T05:00:00Z,Dictyocha,223
2018-04-08T05:00:00Z,Dinobryon,26766
2018-04-08T05:00:00Z,Dinophysis,130
2018-04-08T05:00:00Z,Ditylum brightwellii,234
2018-04-08T05:00:00Z,Eucampia,208
2018-04-08T05:00:00Z,Eucampia striata,5
2018-04-08T05:00:00Z,group chaetoceros curly,1155
2018-04-08T05:00:00Z,group chaetoceros single cell,167747
2018-04-08T05:00:00Z,group chaetoceros straight,21341
2018-04-08T05:00:00Z,group pennate,57949
2018-04-08T05:00:00Z,Guinardia blavyana var. blavyana,44
2018-04-08T05:00:00Z,Gyrodinium,190
2018-04-08T05:00:00Z,Heterocapsa rotundata,5467
2018-04-08T05:00:00Z,Laboea strobila,151
2018-04-08T05:00:00Z,Leptocylindrus,491512
2018-04-08T05:00:00Z,Licmophora,935
2018-04-08T05:00:00Z,Margalefidinium,6
2018-04-08T05:00:00Z,Mesodinium,60
2018-04-08T05:00:00Z,Odontella,2
2018-04-08T05:00:00Z,Paralia sulcata,67
2018-04-08T05:00:00Z,Pleurosigma,455
2018-04-08T05:00:00Z,pollen,18
2018-04-08T05:00:00Z,Polykrikos,15
2018-04-08T05:00:00Z,Prorocentrum,302
2018-04-08T05:00:00Z,Protoperidinium,44
2018-04-08T05:00:00Z,Protozoa,294382
2018-04-08T05:00:00Z,Pseudo-nitzschia,3641
2018-04-08T05:00:00Z,Pyramimonas longicauda,3219
2018-04-08T05:00:00Z,Rhizosolenia,458
2018-04-08T05:00:00Z,Rhizosolenia delicatula,65
2018-04-08T05:00:00Z,Skeletonema,126198
2018-04-08T05:00:00Z,square unknown,241958
2018-04-08T05:00:00Z,Strobilidium,118
2018-04-08T05:00:00Z,Strombidium morphotype2,1018
2018-04-08T05:00:00Z,Thalassionema,28
2018-04-08T05:00:00Z,Thalassiosira,261
2018-04-08T05:00:00Z,Tintinnina,19
2018-04-08T05:00:00Z,unclassified,705350
2018-04-08T05:00:00Z,unknown1,13
2018-04-08T05:00:00Z,unknown2,56013
2018-04-08T05:00:00Z,zooplankton,26
2018-04-15T05:00:00Z,Akashiwo,38
2018-04-15T05:00:00Z,Asterionella glacialis,116
2018-04-15T05:00:00Z,Bacillaria,770
2018-04-15T05:00:00Z,bad,2
2018-04-15T05:00:00Z,bead,64136
2018-04-15T05:00:00Z,Cerataulina bergonii,66
2018-04-15T05:00:00Z,Ceratium,4
2018-04-15T05:00:00Z,Chrysochromulina lanceolata,5
2018-04-15T05:00:00Z,Ciliophora,3278
2018-04-15T05:00:00Z,Corethron hystrix,121
2018-04-15T05:00:00Z,Coscinodiscus,13
2018-04-15T05:00:00Z,Cryptophyta,3402
2018-04-15T05:00:00Z,Cylindrotheca,87567
2018-04-15T05:00:00Z,detritus,1965
2018-04-15T05:00:00Z,Dictyocha,165
2018-04-15T05:00:00Z,Dinobryon,7035
2018-04-15T05:00:00Z,Dinophysis,162
2018-04-15T05:00:00Z,Ditylum brightwellii,97
2018-04-15T05:00:00Z,Eucampia,287
2018-04-15T05:00:00Z,Eucampia striata,16
2018-04-15T05:00:00Z,group chaetoceros curly,1670
2018-04-15T05:00:00Z,group chaetoceros single cell,45959
2018-04-15T05:00:00Z,group chaetoceros straight,40005
2018-04-15T05:00:00Z,group pennate,70092
2018-04-15T05:00:00Z,Guinardia blavyana var. blavyana,31
2018-04-15T05:00:00Z,Gyrodinium,356
2018-04-15T05:00:00Z,Helicopsis,1
2018-04-15T05:00:00Z,Heterocapsa rotundata,3997
2018-04-15T05:00:00Z,Laboea strobila,135
2018-04-15T05:00:00Z,Leptocylindrus,340286
2018-04-15T05:00:00Z,Licmophora,796
2018-04-15T05:00:00Z,Margalefidinium,16
2018-04-15T05:00:00Z,Mesodinium,86
2018-04-15T05:00:00Z,Odontella,1
2018-04-15T05:00:00Z,Odontella mobiliensis,1
2018-04-15T05:00:00Z,Paralia sulcata,167
2018-04-15T05:00:00Z,Pleurosigma,638
2018-04-15T05:00:00Z,pollen,24
2018-04-15T05:00:00Z,Polykrikos,15
2018-04-15T05:00:00Z,Prorocentrum,284
2018-04-15T05:00:00Z,Protoperidinium,57
2018-04-15T05:00:00Z,Protozoa,310261
2018-04-15T05:00:00Z,Pseudo-nitzschia,2452
2018-04-15T05:00:00Z,Pyramimonas longicauda,5006
2018-04-15T05:00:00Z,Rhizosolenia,92
2018-04-15T05:00:00Z,Rhizosolenia delicatula,43
2018-04-15T05:00:00Z,Skeletonema,314122
2018-04-15T05:00:00Z,square unknown,227513
2018-04-15T05:00:00Z,Strobilidium,30
2018-04-15T05:00:00Z,Strombidium morphotype2,709
2018-04-15T05:00:00Z,Thalassionema,44
2018-04-15T05:00:00Z,Thalassiosira,434
2018-04-15T05:00:00Z,Tintinnina,120
